0.030621842 -0.048668556 -1.5017698
0.031038994 -0.04875013 -1.5017698
0.031336963 -0.048841897 -1.5017698
0.031126093 -0.04898465 -1.5017698
0.03132321 -0.049127404 -1.5017698
-18.555342 18.354988 -1.5017698
-18.560675 18.35606 -1.5017698
-18.566013 18.35713 -1.5017698
-18.571348 18.35819 -1.5017698
-18.592701 18.362453 -1.5017698
0.03054913 -0.051511124 -1.5017639
0.030224577 -0.051575314 -1.5017691
0.030382387 -0.051629685 -1.5017625
0.030742317 -0.05171137 -1.5017643
0.031172657 -0.05175103 -1.5017631
0.03145858 -0.051766794 -1.5017602
0.03184115 -0.051776994 -1.50176
0.031553008 -0.051862463 -1.5017674
0.031311095 -0.051888756 -1.5017625
0.03131676 -0.051903892 -1.5017674
0.031509824 -0.051861525 -1.5017654
0.031058412 -0.0518877 -1.5017638
0.030871661 -0.051842976 -1.5017612
0.030877506 -0.05187828 -1.5017656
0.030529987 -0.05190548 -1.5017664
0.029797733 -0.051979106 -1.5017614
0.029500764 -0.051971007 -1.5017599
0.029404437 -0.05197988 -1.5017601
0.029458955 -0.051999576 -1.5017626
0.029894168 -0.05216033 -5.8700256
0.030250305 -0.05209616 -3.3549633
0.030465676 -0.052061033 -2.5077906
0.030562662 -0.05200357 -1.8018069
0.030618608 -0.05197731 -1.289971
0.03063744 -0.051950607 -0.5751601
0.030629953 -0.051922888 0.024919469
0.03059421 -0.051921614 0.16611446
0.030518748 -0.051945828 -0.15157312
0.030436262 -0.051989768 -0.76048803
0.030426353 -0.05198636 -0.76930934
0.030301904 -0.05202206 -1.0958269
0.030246912 -0.052032616 -1.3429174
0.0302327 -0.05202487 -1.1575981
0.030279556 -0.051989935 -0.25747204
0.030285755 -0.051973138 0.033746164
0.030314364 -0.051961612 0.44851157
0.030315869 -0.051958278 0.60734856
0.030314812 -0.051953796 0.6779463
0.030309225 -0.05195078 0.94269854
0.030291172 -0.05196557 0.85444486
0.030250577 -0.052008525 0.75737584
0.03023053 -0.05206952 0.65148157
0.030209033 -0.052154996 0.49262947
0.030195892 -0.05224237 0.39556107
0.030178972 -0.05234188 0.34260854
0.030173253 -0.052448202 0.36908454
0.030168647 -0.05256357 0.47497812
0.030171482 -0.052672245 0.52792794
0.030195825 -0.052746378 1.0485917
0.030189715 -0.052824248 1.1456636
0.030193754 -0.052896917 1.2074376
0.03018609 -0.05296842 1.2692101
0.03019144 -0.05304181 1.3133382
0.030185692 -0.05310661 1.4457071
0.03018225 -0.05318598 1.5074797
0.030165732 -0.053262066 1.5163047
0.030152868 -0.05333521 1.481004
0.030143766 -0.05339073 1.4192305
0.03013721 -0.053458318 1.3662798
0.030123413 -0.05351722 1.3133336
0.030121747 -0.053571522 1.2603866
0.030109491 -0.05363243 1.2074332
0.030099243 -0.053676773 1.1544873
0.0300982 -0.05373228 1.1015354
0.03009175 -0.05376839 1.0662379
0.030081436 -0.05381996 1.0221124
0.030064158 -0.053878766 0.96917146
0.030056043 -0.053948477 0.9338703
0.030058581 -0.054015584 0.8809222
0.03004487 -0.054099727 0.8367927
0.030036198 -0.054177094 0.8103272
0.03003405 -0.054273814 0.80149937
0.030023087 -0.054359518 0.8279738
0.030018281 -0.054467514 0.8721011
0.030024962 -0.054563817 0.9250419
0.030030515 -0.05465563 0.9956437
0.03003529 -0.05475008 1.0750611
0.030026337 -0.054841705 1.1368382
0.0300276 -0.05493877 1.1721342
0.03003094 -0.0550296 1.1721362
0.030017551 -0.055106763 1.1544839
0.030011801 -0.05519104 1.1280187
0.030005844 -0.055250276 1.1103612
0.030002084 -0.055289958 1.0838927
0.029996727 -0.055330865 1.0574119
0.029989447 -0.055349752 1.0309469
0.029981626 -0.055368293 0.9956439
0.02997874 -0.0553862 0.97798884
0.029969404 -0.05538318 0.9868229
0.029957253 -0.05538692 1.0132931
0.029951409 -0.05538077 1.0309428
0.029940635 -0.05537419 1.030939
0.02993045 -0.05538025 0.9956404
0.029929776 -0.055382717 0.9603435
0.029919682 -0.055388074 0.92504567
0.02991623 -0.055382922 0.88975054
0.029916162 -0.055386703 0.86326903
0.029909458 -0.055386923 0.8103186
0.029916238 -0.055388127 0.7485541
0.029905869 -0.055381767 0.6779539
0.029903417 -0.05538773 0.59853154
0.029894195 -0.05538976 0.52793384
0.029892134 -0.05539399 0.47497886
0.02988583 -0.055396818 0.43085665
0.029884161 -0.055397645 0.40438646
0.029880652 -0.055406105 0.39556322
0.02987598 -0.055400558 0.38673428
0.02988425 -0.055399347 0.38673633
0.02988112 -0.055408355 0.3779143
0.02988603 -0.055404592 0.3602617
0.029876264 -0.055403307 0.32496163
0.02987275 -0.055399444 0.2720098
0.029870434 -0.055402692 0.23671003
0.029867657 -0.055402484 0.21906382
0.029861087 -0.0553997 0.20141497
0.02984193 -0.05539889 0.43968475
0.029831229 -0.055408157 0.5544078
0.029819252 -0.055414695 0.5897053
0.029800778 -0.055409122 0.6249979
0.029796494 -0.055421364 0.6426534
0.029786635 -0.055430993 0.65147835
0.029787257 -0.055431426 0.66913074
0.0297899 -0.055438492 0.6867799
0.029806597 -0.055432215 0.71325356
0.029818324 -0.055431932 0.7309039
0.029837906 -0.05543844 0.7220788
0.029847814 -0.05543287 0.6779537
0.029857233 -0.0554294 0.61617404
0.02986579 -0.055436157 0.55440617
0.02986973 -0.055434078 0.4749844
0.029877571 -0.055430397 0.39556342
0.029877378 -0.05543597 0.31614113
0.02988828 -0.055431705 0.23671159
0.02989237 -0.055434026 0.15729468
0.029893627 -0.055445768 0.07787126
0.029891057 -0.055439755 0.016092436
0.0298974 -0.055450983 -0.03685794
0.029901262 -0.05545555 -0.06333209
0.029898178 -0.05545046 -0.07215138
0.029895274 -0.055453643 -0.072152115
0.029906837 -0.055464365 -0.054508697
0.029902155 -0.05546066 -0.028034102
0.029913405 -0.055463925 0.16611294
0.02992612 -0.05547323 0.2896638
0.029932035 -0.055473857 0.3867307
0.029925106 -0.05547093 0.47498667
0.029918453 -0.055472206 0.5191007
0.029910581 -0.055487595 0.6338316
0.029899908 -0.055480737 0.78385216
0.029881552 -0.055496167 0.9250444
0.02987462 -0.05549126 1.0397677
0.029862273 -0.055490684 1.1191909
0.029853266 -0.055486634 1.1809646
0.029853359 -0.05548389 1.2250828
0.029852044 -0.055470884 1.2692096
0.029852059 -0.055468336 1.2868596
0.029839445 -0.05546844 1.3045111
0.029841255 -0.055440694 1.3045138
0.02984129 -0.055449042 1.3045108
0.0298382 -0.055456106 1.2956864
0.02984671 -0.055473164 1.2780393
0.029846124 -0.05552123 1.2339102
0.029853852 -0.05557472 1.1809628
0.029863067 -0.055637978 1.1368359
0.029863326 -0.05571081 1.0662415
0.029869584 -0.055781923 0.99563855
0.029863318 -0.055841405 0.9162209
0.02986375 -0.055889267 0.8367952
0.029866684 -0.055953883 0.73089755
0.029875526 -0.05602666 0.66912365
0.02988266 -0.056103878 0.5808816
0.029878644 -0.056188177 0.48380196
0.029874392 -0.056292474 0.4220341
0.029860923 -0.056392714 0.3867391
0.029866086 -0.056513697 0.36025846
0.029847687 -0.056649715 0.3426078
0.02984853 -0.0567944 0.33378685
0.029842122 -0.05692904 0.3249598
0.02983616 -0.05707778 0.3249593
0.029825851 -0.057232212 0.3337896
0.029818768 -0.05739617 0.3249611
0.029806348 -0.05756847 0.31613392
0.029792551 -0.057739843 0.3514322
0.029779963 -0.05791173 0.37790498
0.029763887 -0.058098633 0.47498158
0.02975339 -0.05827777 0.48380613
0.029736273 -0.05845493 0.51028395
0.029715996 -0.058616973 0.53675187
0.029719457 -0.05877307 0.7750284
0.029711511 -0.05892454 0.81032145
0.029700797 -0.059082836 0.8014954
0.029714748 -0.059270646 0.94269234
0.029737605 -0.059430096 1.1456624
0.0297504 -0.059615195 1.3045076
0.02974951 -0.059792545 1.4368802
0.029759655 -0.059975833 1.5780798
0.029752266 -0.060156606 1.675152
0.02975334 -0.06034949 1.7457516
0.029748859 -0.06053047 1.7898668
0.02973383 -0.06073066 1.8075253
0.029718645 -0.06091388 1.7457488
0.02971021 -0.061096273 1.7369221
0.029711526 -0.061258655 1.7280965
0.029699735 -0.061423354 1.7192689
0.029686768 -0.06157153 1.6398511
0.029684365 -0.0617281 1.4810035
0.02967475 -0.061860837 1.4104059
0.029658273 -0.061991166 1.3221564
0.029658323 -0.06209096 1.2603896
0.029652478 -0.062182385 1.198614
0.02964292 -0.06226266 1.1015369
0.029648408 -0.06232836 0.99564224
0.029636279 -0.062385846 0.9162239
0.029645268 -0.06244659 0.83679885
0.02964506 -0.06249904 0.766197
0.029633543 -0.06254909 0.6956056
0.029639091 -0.06259875 0.6338315
0.029626016 -0.06262992 0.6161772
0.029622413 -0.062658854 0.6250027
0.029614985 -0.062680595 0.71324575
0.029602597 -0.06269128 0.7838485
0.02959288 -0.06270778 0.85444885
0.029595071 -0.062706836 0.86327606
0.029590685 -0.06271427 0.8456259
0.029594924 -0.06271022 0.80149704
0.029595636 -0.06271611 0.79267657
0.029588006 -0.0627145 0.8014978
0.029590849 -0.06271996 0.81032073
0.029558616 -0.062714234 0.8279738
0.029564666 -0.06270179 0.81914943
0.029560141 -0.06269675 0.7838512
0.029560177 -0.06268464 0.713252
0.02956881 -0.06267075 0.6338286
0.029568715 -0.06265627 0.56323427
0.029577514 -0.06264035 0.46615794
0.02957513 -0.062645234 0.40438652
0.029573642 -0.06264558 0.34261015
0.029563045 -0.06264029 0.24553716
0.02955942 -0.0626452 0.1131628
0.029557364 -0.06264791 -0.054508664
0.029552093 -0.06265059 -0.24864991
0.02953913 -0.0626547 -0.40749317
0.029519415 -0.062661655 -0.46927202
0.029504864 -0.06267597 -0.504569
0.029496236 -0.06268443 -0.5133881
0.029489385 -0.062694736 -0.49573752
0.029476294 -0.06268948 -0.47809732
0.029485473 -0.06269511 -0.460438
0.029476082 -0.06269822 -0.46926674
0.029482137 -0.06269456 -0.5133885
0.029487463 -0.06269193 -0.5839901
0.029493917 -0.06269766 -0.6634166
0.029503467 -0.06270171 -0.71636146
0.029503431 -0.062702246 -0.672238
0.029494107 -0.06271869 -0.56634223
0.029485798 -0.062712036 -0.4251393
0.029463364 -0.062722705 -0.25747785
0.029462552 -0.06273846 -0.08098212
0.029440394 -0.06273329 0.060220692
0.02943672 -0.06273026 0.17493628
0.02943154 -0.06273167 0.27201077
0.029432274 -0.06273931 0.3337866
0.029439056 -0.062731005 0.36908254
0.029437413 -0.06273265 0.40437964
0.02945064 -0.062729344 0.4485087
0.029457992 -0.06271479 0.51028436
0.029476503 -0.06271346 0.61618155
0.029472144 -0.06271907 0.77501947
0.02948525 -0.06270257 0.88974905
0.029483242 -0.062715374 0.9868216
0.02948581 -0.06273298 1.0044693
0.029490046 -0.06277377 0.9691638
0.029492022 -0.06282553 0.90739197
0.02949298 -0.06288421 0.82796925
0.029493516 -0.06295119 0.7309038
0.029498417 -0.06302771 0.62500626
0.029498588 -0.06310881 0.5191077
0.029497957 -0.06319772 0.43085727
0.029506339 -0.063278586 0.34260926
0.029499356 -0.06337232 0.25436318
0.029503636 -0.06348776 0.15728602
0.029503591 -0.063601114 0.0690471
0.029506527 -0.063719496 0.007267146
0.029509448 -0.06384798 -0.06333292
0.029505625 -0.063970104 -0.125106
0.029501159 -0.06409838 -0.186879
0.029493736 -0.06424194 -0.23982471
0.029489964 -0.064372726 -0.27511954
0.029491823 -0.06452197 -0.32806826
0.029487088 -0.0646619 -0.37219378
0.029488537 -0.06480719 -0.41632003
0.029484387 -0.06493597 -0.4427946
0.02947875 -0.06507139 -0.4692692
0.02946876 -0.065192215 -0.48691234
0.029470036 -0.06531689 -0.49574208
0.029461868 -0.06543463 -0.53986704
0.029460864 -0.065581456 -0.60164005
0.02944926 -0.065724686 -0.6634137
0.029453423 -0.06587075 -0.70753163
0.029448915 -0.06602432 -0.7428336
0.029447656 -0.06618833 -0.7516565
0.029443845 -0.06635624 -0.75166076
0.029435335 -0.06652438 -0.7340077
0.02943364 -0.06669916 -0.71636105
0.029426098 -0.06686761 -0.68106574
0.02942299 -0.06704186 -0.66340876
0.029420542 -0.06721335 -0.65458685
0.0294107 -0.0673745 -0.6634121
0.02940479 -0.067534365 -0.65458554
0.029402064 -0.067691825 -0.66340816
0.02939459 -0.06785435 -0.6722343
0.02939037 -0.06800108 -0.66341233
0.029387292 -0.06814744 -0.6545906
0.029384146 -0.068282984 -0.66341454
0.029382357 -0.06842707 -0.6545895
0.029392831 -0.068566255 -0.6545855
0.029386312 -0.06871301 -0.65458727
0.029401192 -0.06887034 -0.6634144
0.02941051 -0.06902381 -0.6898873
0.02941469 -0.06918133 -0.6987101
0.029431779 -0.06934388 -0.7251839
0.029439589 -0.069495596 -0.75165606
0.029455679 -0.069657825 -0.7869623
0.02946231 -0.069809765 -0.8134361
0.029461863 -0.06996246 -0.8310788
0.02946511 -0.07010541 -0.84873694
0.02945392 -0.07025644 -0.8752097
0.029460823 -0.070399165 -0.901685
0.0294489 -0.07054366 -0.91932815
0.029448694 -0.07069402 -0.93697643
0.029450623 -0.070841126 -0.9369799
0.029453143 -0.0709915 -0.9546307
0.029447109 -0.07113582 -0.96345615
0.029442787 -0.07127115 -0.97227895
0.029447552 -0.07137782 -0.9722745
0.029440964 -0.07149783 -0.95463103
0.029433245 -0.07159333 -0.9369756
0.029441293 -0.07170986 -0.91050625
0.029451504 -0.07182322 -0.8310868
0.029455485 -0.071947865 -0.7604805
0.029462118 -0.072090544 -0.7251875
0.029455997 -0.07226792 -0.6898866
0.029460104 -0.07244431 -0.6016367
0.029450187 -0.07264388 -0.5486938
0.029453602 -0.07284539 -0.52222013
0.029439148 -0.07306371 -0.513394
0.029431837 -0.07328363 -0.5045681
0.029423859 -0.07352502 -0.51339525
0.02940803 -0.073766075 -0.583987
0.029411498 -0.07401454 -0.6457581
0.029407175 -0.074262045 -0.7075357
0.029391883 -0.07450803 -0.7428396
0.029381663 -0.07475329 -0.75166094
0.029375397 -0.07500821 -0.76931435
0.029356413 -0.07526184 -0.7781318
0.029339397 -0.07552409 -0.76931083
0.029328993 -0.075777635 -0.76048315
0.029320756 -0.07601829 -0.7693074
0.02930819 -0.07626971 -0.7693138
0.029305631 -0.07650695 -0.769312
0.029294308 -0.07674858 -0.7781373
0.02928855 -0.076986566 -0.77813447
0.029288346 -0.07721963 -0.7869583
0.02928378 -0.07745473 -0.79578143
0.029265642 -0.07769351 -0.81343144
0.029270107 -0.07792814 -0.83108705
0.029257566 -0.0781609 -0.8575544
0.02925396 -0.07839347 -0.89285946
0.0292421 -0.07863294 -0.9193291
0.029227354 -0.07887485 -0.93698484
0.029210756 -0.0791355 -0.9546281
0.029198311 -0.079395935 -0.96345437
0.029191386 -0.07966325 -0.9722838
0.02917328 -0.079928674 -0.9546297
0.029163193 -0.0801867 -0.92815244
0.0291656 -0.08045286 -0.8928582
0.029166892 -0.08071963 -0.8752022
0.02916849 -0.080982 -0.8663862
0.029177876 -0.08125683 -0.86638457
0.029169444 -0.08150219 -0.8663828
0.029170675 -0.08176218 -0.87520313
0.02917626 -0.082012534 -0.8487283
0.029172072 -0.0822577 -0.8663806
0.02916991 -0.08250386 -0.85755527
0.029168965 -0.08274267 -0.8663852
0.029161954 -0.08295918 -0.83991224
0.029152317 -0.08314375 -0.786955
0.029139806 -0.08331788 -0.73400813
0.02913101 -0.083472356 -0.6898876
0.029116074 -0.083589 -0.65458494
0.029112553 -0.083674215 -0.6369366
0.029114366 -0.08374609 -0.6281132
0.029101314 -0.0837999 -0.61046463
0.029104196 -0.08383039 -0.6104641
0.02909234 -0.08384525 -0.6281128
0.029096145 -0.08383323 -0.6369357
0.029093472 -0.08383398 -0.63693684
0.029092403 -0.08382362 -0.62810886
0.029096935 -0.08381214 -0.64576197
0.02910457 -0.083810024 -0.6281124
0.029108353 -0.08379797 -0.5751677
0.029104045 -0.08380612 -0.49574563
0.029102696 -0.08380041 -0.38983995
0.029095337 -0.08379701 -0.27512386
0.029104749 -0.08379631 -0.08980576
0.029101932 -0.08379865 0.06021989
0.029102145 -0.08380575 0.1572934
0.029109824 -0.083805084 0.21023977
0.029117376 -0.083800666 0.29848492
0.029123046 -0.08382085 0.41320643
0.029127697 -0.083848014 0.5102852
0.029122652 -0.08388828 0.55440694
0.02912573 -0.083940946 0.5455814
0.02913127 -0.083993234 0.51028377
0.02913012 -0.084052026 0.48380178
0.029123276 -0.084126815 0.47498032
0.029115878 -0.08423394 0.5191035
0.029118976 -0.084355816 0.58087593
0.02910935 -0.08449682 0.6249994
0.029100278 -0.08463753 0.63382775
0.029096117 -0.084785774 0.625
0.029084828 -0.08494198 0.5720512
0.029078256 -0.08510709 0.52793294
0.029068602 -0.08527616 0.49263382
0.029064085 -0.08544859 0.45733073
0.02905476 -0.085641794 0.41320837
